,id,location_id,trafficker_id,arrests,event_date,id,country,city_id,id,event_id,product_name,description,animal,quantity,weight_kg,price_usd,transportation_method
1190,1030,,,1.0,10/2018,,,,1715.0,1030.0,scale,,pangolin,1.0,150.0,,
1191,1031,5.0,,3.0,10/2018,5.0,Gabon,,,,,,,,,,
1192,1032,9.0,,1.0,10/2018,9.0,Benin,,,,,,,,,,
1193,1033,4.0,,,10/2018,4.0,Congo,,,,,,,,,,
1194,1034,,,1.0,10/2019,,,,,,,,,,,,
1195,1035,5.0,,1.0,10/2019,5.0,Gabon,,,,,,,,,,
1196,1036,4.0,,1.0,10/2019,4.0,Congo,,,,,,,,,,
1197,1037,,,1.0,10/2019,,,,,,,,,,,,
1198,1038,,,1.0,10/2019,,,,,,,,,,,,
1199,1039,,,1.0,10/2019,,,,,,,,,,,,
1200,1040,11.0,,1.0,10/2019,11.0,Burkina Faso,,,,,,,,,,
1201,1041,,,,10/2019,,,,,,,,,,,,
1202,1042,4.0,,,10/2019,4.0,Congo,,,,,,,,,,
1203,1043,4.0,,13.0,10/2019,4.0,Congo,,1733.0,1043.0,skin,,leopard,1.0,,,
1204,1044,8.0,,1.0,10/2019,8.0,Senegal,,,,,,,,,,
1205,1045,,,2.0,10/2019,,,,,,,,,,,,
1206,1046,8.0,,,10/2019,8.0,Senegal,,,,,,,,,,
1207,1047,,,1.0,10/2020,,,,,,,,,,,,
1208,1048,9.0,,4.0,10/2020,9.0,Benin,,,,,,,,,,
1209,1049,5.0,,1.0,10/2020,5.0,Gabon,,,,,,,,,,
1210,1050,5.0,,1.0,10/2020,5.0,Gabon,,,,,,,,,,
1211,1051,,,1.0,10/2020,,,,,,,,,,,,
1212,1052,22.0,,2.0,10/2020,22.0,China,,1748.0,1052.0,tooth,,fish,16.0,34.0,,
1213,1053,8.0,,1.0,10/2020,8.0,Senegal,,1749.0,1053.0,claw,,leopard,48.0,,,
1214,1054,30.0,,,10/2020,30.0,Morocco,,,,,,,,,,
1215,1055,11.0,,1.0,10/2020,11.0,Burkina Faso,,1751.0,1055.0,tusk,,elephant,11.0,,,
1216,1056,,,1.0,10/2020,,,,,,,,,,,,
1217,1057,9.0,,,10/2020,9.0,Benin,,,,,,,,,,
1218,1058,,,4.0,10/2021,,,,1753.0,1058.0,ivory,,elephant,1.0,,,
1219,1058,,,4.0,10/2021,,,,1752.0,1058.0,tusk,,elephant,11.0,,,
1220,1059,3.0,,,10/2021,3.0,Togo,,,,,,,,,,
1221,1060,7.0,,2.0,10/2021,7.0,Cameroon,,,,,,,,,,
1222,1061,7.0,,,10/2021,7.0,Cameroon,,1756.0,1061.0,skin,,hyena,1.0,,,
1223,1061,7.0,,,10/2021,7.0,Cameroon,,1755.0,1061.0,skin,,lion,1.0,,,
1224,1062,7.0,,,10/2021,7.0,Cameroon,,1757.0,1062.0,scale,,pangolin,1.0,77.0,,
1225,1063,5.0,,,10/2021,5.0,Gabon,,,,,,,,,,
1226,1064,7.0,,,10/2021,7.0,Cameroon,,,,,,,,,,
1227,1065,7.0,,2.0,10/2021,7.0,Cameroon,,1760.0,1065.0,scale,,pangolin,1.0,77.0,,
1228,1066,,,2.0,10/2021,,,,1761.0,1066.0,skin,,hyena,1.0,-1.0,,
1229,1067,7.0,,,10/2021,7.0,Cameroon,,,,,,,,,,
1230,1068,,,,09/2017,,,,,,,,,,,,
1231,1069,,,2.0,09/2017,,,,,,,,,,,,
1232,1070,,,,09/2017,,,,1762.0,1070.0,scale,,mandrill,1.0,40.0,,
1233,1071,2.0,,,09/2017,2.0,Uganda,,1763.0,1071.0,skin,,okapi,3.0,,,
1234,1072,,,1.0,09/2017,,,,,,,,,,,,
1235,1073,2.0,,1.0,09/2017,2.0,Uganda,,,,,,,,,,
1236,1074,,,1.0,09/2017,,,,,,,,,,,,
1237,1075,18.0,,1.0,09/2017,18.0,South Sudan,,,,,,,,,,
1238,1076,,,1.0,09/2017,,,,,,,,,,,,
1239,1077,4.0,,1.0,09/2017,4.0,Congo,,,,,,,,,,
1240,1078,5.0,,3.0,09/2017,5.0,Gabon,,,,,,,,,,
1241,1079,2.0,,1.0,09/2017,2.0,Uganda,,1782.0,1079.0,ivory,,hippo,1.0,,,
1242,1080,7.0,,,09/2017,7.0,Cameroon,,,,,,,,,,
1243,1081,1.0,,4.0,09/2018,1.0,Guinea,,,,,,,,,,
1244,1082,7.0,,1.0,09/2018,7.0,Cameroon,,1783.0,1082.0,scale,,pangolin,1.0,270.0,,
1245,1083,5.0,,1.0,09/2018,5.0,Gabon,,,,,,,,,,
1246,1084,,,2.0,09/2018,,,,,,,,,,,,
1247,1085,,,1.0,09/2018,,,,,,,,,,,,
1248,1086,,,1.0,09/2018,,,,,,,,,,,,
1249,1087,,,1.0,09/2018,,,,,,,,,,,,
1250,1088,,,1.0,09/2018,,,,,,,,,,,,
1251,1089,,,,09/2018,,,,,,,,,,,,
1252,1090,9.0,,4.0,09/2018,9.0,Benin,,,,,,,,,,
1253,1091,,,1.0,09/2018,,,,1797.0,1091.0,scale,,pangolin,1.0,270.0,,
1254,1092,5.0,,,09/2018,5.0,Gabon,,,,,,,,,,
1255,1093,7.0,,1.0,09/2019,7.0,Cameroon,,1801.0,1093.0,scale,,pangolin,1.0,,,
1256,1094,5.0,,1.0,09/2019,5.0,Gabon,,,,,,,,,,
1257,1095,,,1.0,09/2019,,,,,,,,,,,,
1258,1096,9.0,,1.0,09/2019,9.0,Benin,,,,,,,,,,
1259,1097,,,1.0,09/2019,,,,,,,,,,,,
1260,1098,7.0,,1.0,09/2019,7.0,Cameroon,,,,,,,,,,
1261,1099,9.0,,,09/2019,9.0,Benin,,,,,,,,,,
1262,1100,7.0,,1.0,09/2020,7.0,Cameroon,,,,,,,,,,
1263,1101,,,1.0,09/2020,,,,,,,,,,,,
1264,1102,5.0,,1.0,09/2020,5.0,Gabon,,,,,,,,,,
1265,1103,,,1.0,09/2020,,,,1807.0,1103.0,skin,,leopard,1.0,,,
1266,1103,,,1.0,09/2020,,,,1806.0,1103.0,tusk,,leopard,4.0,,,
1267,1104,5.0,,1.0,09/2020,5.0,Gabon,,,,,,,,,,
1268,1105,,,1.0,09/2020,,,,,,,,,,,,
1269,1106,7.0,,1.0,09/2020,7.0,Cameroon,,,,,,,,,,
1270,1107,,,,09/2020,,,,,,,,,,,,
1271,1108,,,2.0,09/2021,,,,,,,,,,,,
1272,1109,7.0,,,09/2021,7.0,Cameroon,,,,,,,,,,
1273,1110,5.0,,,09/2021,5.0,Gabon,,,,,,,,,,
1274,1111,5.0,,,09/2021,5.0,Gabon,,,,,,,,,,
1275,1112,5.0,,1.0,09/2021,5.0,Gabon,,1816.0,1112.0,tusk,,elephant,4.0,,,
1276,1113,7.0,,2.0,09/2021,7.0,Cameroon,,,,,,,,,,
1277,1114,5.0,,4.0,09/2021,5.0,Gabon,,,,,,,,,,
1278,1115,5.0,,,09/2021,5.0,Gabon,,1820.0,1115.0,tusk,,elephant,4.0,,,
